frases_ingles,metrica,modelo,score
She is brushing her teeth before bed.,BERTSCORE,qwen,0.9353557229042053
She is brushing her teeth before bed.,BLEURT,qwen,0.873863935470581
She is brushing her teeth before bed.,COMET22,qwen,0.931904673576355
She is brushing her teeth before bed.,KIWI-XL,qwen,1.0736033916473389
She is brushing her teeth before bed.,XCOMET-XL,qwen,1.0
He is feeding his pet hamster.,ROUGE,gemini,1.0
He is feeding his pet hamster.,BLEU,gemini,1.0
He is feeding his pet hamster.,BERTSCORE,gemini,1.0
He is feeding his pet hamster.,BLEURT,gemini,1.0767545700073242
He is feeding his pet hamster.,COMET22,gemini,0.9785323143005371
He is feeding his pet hamster.,KIWI-XL,gemini,1.0226317644119263
He is feeding his pet hamster.,XCOMET-XL,gemini,1.0
He is feeding his pet hamster.,ROUGE,gemma3,1.0
He is feeding his pet hamster.,BLEU,gemma3,1.0
He is feeding his pet hamster.,BERTSCORE,gemma3,1.0
He is feeding his pet hamster.,BLEURT,gemma3,1.0767545700073242
He is feeding his pet hamster.,COMET22,gemma3,0.9785321354866028
He is feeding his pet hamster.,KIWI-XL,gemma3,1.0154415369033813
He is feeding his pet hamster.,XCOMET-XL,gemma3,1.0
He is feeding his pet hamster.,ROUGE,gemmaX,0.8333333333333334
He is feeding his pet hamster.,BLEU,gemmaX,0.6431870218238024
He is feeding his pet hamster.,BERTSCORE,gemmaX,0.9648435115814209
He is feeding his pet hamster.,BLEURT,gemmaX,0.9587368965148926
He is feeding his pet hamster.,COMET22,gemmaX,0.955641508102417
He is feeding his pet hamster.,KIWI-XL,gemmaX,1.0167369842529297
He is feeding his pet hamster.,XCOMET-XL,gemmaX,1.0
He is feeding his pet hamster.,ROUGE,gpt,1.0
He is feeding his pet hamster.,BLEU,gpt,1.0
He is feeding his pet hamster.,BERTSCORE,gpt,1.0
He is feeding his pet hamster.,BLEURT,gpt,1.0767545700073242
He is feeding his pet hamster.,COMET22,gpt,0.9785321354866028
He is feeding his pet hamster.,KIWI-XL,gpt,1.01544189453125
He is feeding his pet hamster.,XCOMET-XL,gpt,1.0
He is feeding his pet hamster.,ROUGE,llama,0.8333333333333334
He is feeding his pet hamster.,BLEU,llama,0.6434588841607617
He is feeding his pet hamster.,BERTSCORE,llama,0.9588625431060791
He is feeding his pet hamster.,BLEURT,llama,0.47967424988746643
He is feeding his pet hamster.,COMET22,llama,0.9122185707092285
He is feeding his pet hamster.,KIWI-XL,llama,0.9783428907394409
He is feeding his pet hamster.,XCOMET-XL,llama,0.974786102771759
He is feeding his pet hamster.,ROUGE,marian,0.8333333333333334
He is feeding his pet hamster.,BLEU,marian,0.6431870218238024
He is feeding his pet hamster.,BERTSCORE,marian,0.9648435115814209
He is feeding his pet hamster.,BLEURT,marian,0.9587368965148926
He is feeding his pet hamster.,COMET22,marian,0.9549036622047424
He is feeding his pet hamster.,KIWI-XL,marian,1.0220950841903687
He is feeding his pet hamster.,XCOMET-XL,marian,1.0
He is feeding his pet hamster.,ROUGE,meta,0.7272727272727272
He is feeding his pet hamster.,BLEU,meta,0.0
He is feeding his pet hamster.,BERTSCORE,meta,0.927996039390564
He is feeding his pet hamster.,BLEURT,meta,0.5442689657211304
He is feeding his pet hamster.,COMET22,meta,0.9290790557861328
He is feeding his pet hamster.,KIWI-XL,meta,1.08114492893219
He is feeding his pet hamster.,XCOMET-XL,meta,1.0
He is feeding his pet hamster.,ROUGE,mistral,1.0
He is feeding his pet hamster.,BLEU,mistral,1.0
He is feeding his pet hamster.,BERTSCORE,mistral,1.0
He is feeding his pet hamster.,BLEURT,mistral,1.0767545700073242
He is feeding his pet hamster.,COMET22,mistral,0.9785323143005371
He is feeding his pet hamster.,KIWI-XL,mistral,1.0154415369033813
He is feeding his pet hamster.,XCOMET-XL,mistral,1.0
He is feeding his pet hamster.,ROUGE,qwen,1.0
He is feeding his pet hamster.,BLEU,qwen,1.0
He is feeding his pet hamster.,BERTSCORE,qwen,1.0
He is feeding his pet hamster.,BLEURT,qwen,1.0767545700073242
He is feeding his pet hamster.,COMET22,qwen,0.9785323143005371
He is feeding his pet hamster.,KIWI-XL,qwen,1.01544189453125
He is feeding his pet hamster.,XCOMET-XL,qwen,1.0
I like to drink coffee in the morning.,ROUGE,gemini,1.0
I like to drink coffee in the morning.,BLEU,gemini,1.0
I like to drink coffee in the morning.,BERTSCORE,gemini,1.0000001192092896
I like to drink coffee in the morning.,BLEURT,gemini,1.081723690032959
I like to drink coffee in the morning.,COMET22,gemini,0.9783932566642761
I like to drink coffee in the morning.,KIWI-XL,gemini,1.1085923910140991
I like to drink coffee in the morning.,XCOMET-XL,gemini,1.0
I like to drink coffee in the morning.,ROUGE,gemma3,0.4615384615384615
I like to drink coffee in the morning.,BLEU,gemma3,0.0
I like to drink coffee in the morning.,BERTSCORE,gemma3,0.9007335305213928
I like to drink coffee in the morning.,BLEURT,gemma3,-0.03310944139957428
I like to drink coffee in the morning.,COMET22,gemma3,0.8361987471580505
I like to drink coffee in the morning.,KIWI-XL,gemma3,1.0056633949279785
I like to drink coffee in the morning.,XCOMET-XL,gemma3,0.8921802043914795
I like to drink coffee in the morning.,ROUGE,gemmaX,1.0
I like to drink coffee in the morning.,BLEU,gemmaX,1.0
I like to drink coffee in the morning.,BERTSCORE,gemmaX,1.0
I like to drink coffee in the morning.,BLEURT,gemmaX,1.081723690032959
I like to drink coffee in the morning.,COMET22,gemmaX,0.9775829911231995
I like to drink coffee in the morning.,KIWI-XL,gemmaX,1.0821161270141602
I like to drink coffee in the morning.,XCOMET-XL,gemmaX,1.0
I like to drink coffee in the morning.,ROUGE,gpt,1.0
I like to drink coffee in the morning.,BLEU,gpt,1.0
I like to drink coffee in the morning.,BERTSCORE,gpt,1.0
I like to drink coffee in the morning.,BLEURT,gpt,1.081723690032959
I like to drink coffee in the morning.,COMET22,gpt,0.979884684085846
I like to drink coffee in the morning.,KIWI-XL,gpt,1.1007294654846191
I like to drink coffee in the morning.,XCOMET-XL,gpt,1.0
I like to drink coffee in the morning.,ROUGE,llama,0.6666666666666666
I like to drink coffee in the morning.,BLEU,llama,0.47750342648354643
I like to drink coffee in the morning.,BERTSCORE,llama,0.9630059599876404
I like to drink coffee in the morning.,BLEURT,llama,0.9279422760009766
I like to drink coffee in the morning.,COMET22,llama,0.945029079914093
I like to drink coffee in the morning.,KIWI-XL,llama,1.089707374572754
I like to drink coffee in the morning.,XCOMET-XL,llama,1.0
I like to drink coffee in the morning.,ROUGE,marian,0.4615384615384615
I like to drink coffee in the morning.,BLEU,marian,0.0
I like to drink coffee in the morning.,BERTSCORE,marian,0.9007335305213928
I like to drink coffee in the morning.,BLEURT,marian,-0.03310944139957428
I like to drink coffee in the morning.,COMET22,marian,0.8284348845481873
I like to drink coffee in the morning.,KIWI-XL,marian,0.9478210806846619
I like to drink coffee in the morning.,XCOMET-XL,marian,0.8954640030860901
I like to drink coffee in the morning.,ROUGE,meta,0.8571428571428571
I like to drink coffee in the morning.,BLEU,meta,0.5313746898412454
I like to drink coffee in the morning.,BERTSCORE,meta,0.9575281143188477
I like to drink coffee in the morning.,BLEURT,meta,0.8063596487045288
I like to drink coffee in the morning.,COMET22,meta,0.9325169920921326
I like to drink coffee in the morning.,KIWI-XL,meta,1.058207631111145
I like to drink coffee in the morning.,XCOMET-XL,meta,0.9912000298500061
I like to drink coffee in the morning.,ROUGE,mistral,1.0
I like to drink coffee in the morning.,BLEU,mistral,1.0
I like to drink coffee in the morning.,BERTSCORE,mistral,1.0
I like to drink coffee in the morning.,BLEURT,mistral,1.081723690032959
I like to drink coffee in the morning.,COMET22,mistral,0.979884684085846
I like to drink coffee in the morning.,KIWI-XL,mistral,1.1007295846939087
I like to drink coffee in the morning.,XCOMET-XL,mistral,1.0
I like to drink coffee in the morning.,ROUGE,qwen,1.0
I like to drink coffee in the morning.,BLEU,qwen,1.0
I like to drink coffee in the morning.,BERTSCORE,qwen,1.0
I like to drink coffee in the morning.,BLEURT,qwen,1.081723690032959
I like to drink coffee in the morning.,COMET22,qwen,0.9790518283843994
I like to drink coffee in the morning.,KIWI-XL,qwen,1.1028259992599487
I like to drink coffee in the morning.,XCOMET-XL,qwen,1.0
She is baking cookies in the kitchen.,ROUGE,gemini,1.0
She is baking cookies in the kitchen.,BLEU,gemini,1.0
She is baking cookies in the kitchen.,BERTSCORE,gemini,0.9999999403953552
She is baking cookies in the kitchen.,BLEURT,gemini,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,gemini,0.975578784942627
She is baking cookies in the kitchen.,KIWI-XL,gemini,0.7975739240646362
She is baking cookies in the kitchen.,XCOMET-XL,gemini,0.9807596206665039
She is baking cookies in the kitchen.,ROUGE,gemma3,1.0
She is baking cookies in the kitchen.,BLEU,gemma3,1.0
She is baking cookies in the kitchen.,BERTSCORE,gemma3,0.9999998807907104
She is baking cookies in the kitchen.,BLEURT,gemma3,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,gemma3,0.975578784942627
She is baking cookies in the kitchen.,KIWI-XL,gemma3,0.9023485779762268
She is baking cookies in the kitchen.,XCOMET-XL,gemma3,0.9907375574111938
She is baking cookies in the kitchen.,ROUGE,gemmaX,0.8571428571428571
She is baking cookies in the kitchen.,BLEU,gemmaX,0.7013967267997694
She is baking cookies in the kitchen.,BERTSCORE,gemmaX,0.9730358719825745
She is baking cookies in the kitchen.,BLEURT,gemmaX,1.0032562017440796
She is baking cookies in the kitchen.,COMET22,gemmaX,0.9503341317176819
She is baking cookies in the kitchen.,KIWI-XL,gemmaX,1.0569864511489868
She is baking cookies in the kitchen.,XCOMET-XL,gemmaX,1.0
She is baking cookies in the kitchen.,ROUGE,gpt,1.0
She is baking cookies in the kitchen.,BLEU,gpt,1.0
She is baking cookies in the kitchen.,BERTSCORE,gpt,0.9999998807907104
She is baking cookies in the kitchen.,BLEURT,gpt,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,gpt,0.9755787253379822
She is baking cookies in the kitchen.,KIWI-XL,gpt,0.9023485779762268
She is baking cookies in the kitchen.,XCOMET-XL,gpt,0.9907375574111938
She is baking cookies in the kitchen.,ROUGE,llama,1.0
She is baking cookies in the kitchen.,BLEU,llama,1.0
She is baking cookies in the kitchen.,BERTSCORE,llama,0.9999998807907104
She is baking cookies in the kitchen.,BLEURT,llama,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,llama,0.976330578327179
She is baking cookies in the kitchen.,KIWI-XL,llama,1.0609753131866455
She is baking cookies in the kitchen.,XCOMET-XL,llama,1.0
She is baking cookies in the kitchen.,ROUGE,marian,0.7142857142857143
She is baking cookies in the kitchen.,BLEU,marian,0.5329462628216854
She is baking cookies in the kitchen.,BERTSCORE,marian,0.9615269899368286
She is baking cookies in the kitchen.,BLEURT,marian,0.8831650018692017
She is baking cookies in the kitchen.,COMET22,marian,0.9263729453086853
She is baking cookies in the kitchen.,KIWI-XL,marian,1.062700867652893
She is baking cookies in the kitchen.,XCOMET-XL,marian,1.0
She is baking cookies in the kitchen.,ROUGE,meta,0.5714285714285714
She is baking cookies in the kitchen.,BLEU,meta,0.3564026463354183
She is baking cookies in the kitchen.,BERTSCORE,meta,0.9329802393913269
She is baking cookies in the kitchen.,BLEURT,meta,0.3936605751514435
She is baking cookies in the kitchen.,COMET22,meta,0.8771193623542786
She is baking cookies in the kitchen.,KIWI-XL,meta,0.9842101335525513
She is baking cookies in the kitchen.,XCOMET-XL,meta,0.9912000298500061
She is baking cookies in the kitchen.,ROUGE,mistral,1.0
She is baking cookies in the kitchen.,BLEU,mistral,1.0
She is baking cookies in the kitchen.,BERTSCORE,mistral,0.9999998807907104
She is baking cookies in the kitchen.,BLEURT,mistral,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,mistral,0.9755787253379822
She is baking cookies in the kitchen.,KIWI-XL,mistral,0.9023485779762268
She is baking cookies in the kitchen.,XCOMET-XL,mistral,0.9907375574111938
She is baking cookies in the kitchen.,ROUGE,qwen,1.0
She is baking cookies in the kitchen.,BLEU,qwen,1.0
She is baking cookies in the kitchen.,BERTSCORE,qwen,0.9999998807907104
She is baking cookies in the kitchen.,BLEURT,qwen,1.0814176797866821
She is baking cookies in the kitchen.,COMET22,qwen,0.975578784942627
She is baking cookies in the kitchen.,KIWI-XL,qwen,0.9023481011390686
She is baking cookies in the kitchen.,XCOMET-XL,qwen,0.9907376766204834
She is cleaning the kitchen after dinner.,ROUGE,gemini,1.0
She is cleaning the kitchen after dinner.,BLEU,gemini,1.0
She is cleaning the kitchen after dinner.,BERTSCORE,gemini,1.0
She is cleaning the kitchen after dinner.,BLEURT,gemini,1.0943292379379272
She is cleaning the kitchen after dinner.,COMET22,gemini,0.97198885679245
She is cleaning the kitchen after dinner.,KIWI-XL,gemini,1.0527286529541016
She is cleaning the kitchen after dinner.,XCOMET-XL,gemini,1.0
She is cleaning the kitchen after dinner.,ROUGE,gemma3,1.0
She is cleaning the kitchen after dinner.,BLEU,gemma3,1.0
She is cleaning the kitchen after dinner.,BERTSCORE,gemma3,1.0
She is cleaning the kitchen after dinner.,BLEURT,gemma3,1.0943292379379272
She is cleaning the kitchen after dinner.,COMET22,gemma3,0.9719887375831604
She is cleaning the kitchen after dinner.,KIWI-XL,gemma3,1.0465136766433716
She is cleaning the kitchen after dinner.,XCOMET-XL,gemma3,1.0
She is cleaning the kitchen after dinner.,ROUGE,gemmaX,0.8571428571428571
She is cleaning the kitchen after dinner.,BLEU,gemmaX,0.7013967267997694
She is cleaning the kitchen after dinner.,BERTSCORE,gemmaX,0.9773120880126953
She is cleaning the kitchen after dinner.,BLEURT,gemmaX,1.010233998298645
She is cleaning the kitchen after dinner.,COMET22,gemmaX,0.9419753551483154
She is cleaning the kitchen after dinner.,KIWI-XL,gemmaX,1.063104510307312
She is cleaning the kitchen after dinner.,XCOMET-XL,gemmaX,1.0
She is cleaning the kitchen after dinner.,ROUGE,gpt,1.0
She is cleaning the kitchen after dinner.,BLEU,gpt,1.0
She is cleaning the kitchen after dinner.,BERTSCORE,gpt,1.0
She is cleaning the kitchen after dinner.,BLEURT,gpt,1.0943292379379272
She is cleaning the kitchen after dinner.,COMET22,gpt,0.9719887375831604
She is cleaning the kitchen after dinner.,KIWI-XL,gpt,1.0465136766433716
She is cleaning the kitchen after dinner.,XCOMET-XL,gpt,1.0
She is cleaning the kitchen after dinner.,ROUGE,llama,0.9333333333333333
She is cleaning the kitchen after dinner.,BLEU,llama,0.5969491792019646
She is cleaning the kitchen after dinner.,BERTSCORE,llama,0.9853276014328003
She is cleaning the kitchen after dinner.,BLEURT,llama,1.0068397521972656
She is cleaning the kitchen after dinner.,COMET22,llama,0.9538016319274902
She is cleaning the kitchen after dinner.,KIWI-XL,llama,1.042275071144104
She is cleaning the kitchen after dinner.,XCOMET-XL,llama,1.0
She is cleaning the kitchen after dinner.,ROUGE,marian,0.8571428571428571
She is cleaning the kitchen after dinner.,BLEU,marian,0.7013967267997694
She is cleaning the kitchen after dinner.,BERTSCORE,marian,0.9773120880126953
