indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
698,adding fuel to the fire,Acrescentando combustível ao fogo.,colocando mais lenha na fogueira,gemmaX,sem_prompt,gpt,prompt2,0.8453
281,dead in the water,morto na água.,Sem saída,gpt,prompt2,gemini,prompt2,0.8449
205,hand in glove,mão no luva.,De mãos dadas.,gemmaX,sem_prompt,gemini,prompt4,0.8448
205,hand in glove,mão no luva.,De mãos dadas.,gemmaX,sem_prompt,gemma3,prompt4,0.8448
295,an arm and a leg,Um braço e uma perna.,custar os olhos da cara,gemini,prompt2,gpt,prompt4,0.8448
521,dark horse,cavalo escuro.,Cavalo negro,gemmaX,sem_prompt,gemini,prompt2,0.8445
90,in hot water,em água quente.,em apuros,gemmaX,sem_prompt,gpt,prompt2,0.8443
90,in hot water,em água quente.,em apuros,gemmaX,sem_prompt,gpt,prompt4,0.8443
417,back against the wall,costas contra a parede.,Encurralado,gpt,prompt2,gemini,prompt2,0.8443
182,clean bill of health,Saúde perfeita.,certidão de saúde limpa,gemma3,prompt2,gpt,prompt2,0.844
441,give someone the cold shoulder,dar a alguém o ombro frio.,Ignorar alguém,gemmaX,sem_prompt,gemma3,prompt2,0.8437
105,blind as a bat,Cego de nascença.,cego como um morcego,gemma3,prompt2,gpt,prompt2,0.8434
105,blind as a bat,Cego de nascença.,cego como um morcego,gemma3,prompt2,gpt,prompt4,0.8434
235,finger on the pulse,de dedo no pulso.,ter o dedo na ferida,gemmaX,sem_prompt,gpt,prompt4,0.8432
623,go the extra mile,Fazer um esforço extra.,ir além do necessário,gemma3,prompt2,gpt,prompt4,0.8426
207,get out of hand,ficar fora de controle.,Sair do controle,gemmaX,sem_prompt,gemini,prompt2,0.8424
615,black mark,marca negra.,Mancha negra,gpt,prompt2,gemini,prompt2,0.8421
715,bird's eye view,visão de pássaro.,Visão panorâmica,gpt,prompt2,gemini,prompt4,0.8415
623,go the extra mile,Fazer um esforço extra.,ir além do esperado,gemma3,prompt2,gpt,prompt2,0.841
418,blue collar,colarinho azul.,Mão de obra.,gpt,prompt2,gemma3,prompt4,0.8409
188,bridge the gap,fechar a lacuna.,Pontear as distâncias,gpt,prompt2,gemini,prompt4,0.8408
178,as easy as shooting fish in a barrel,Tão fácil quanto atirar em peixes num barril.,Moleza.,gemini,prompt2,gemma3,prompt4,0.8404
697,change your tune,mude sua melodia.,mudar de opinião,gemmaX,sem_prompt,gpt,prompt4,0.84
66,as easy as pie,Tão fácil quanto uma torta.,Moleza.,gemini,prompt2,gemini,prompt4,0.8399
715,bird's eye view,visão de pássaro.,Vista aérea,gpt,prompt2,gemma3,prompt2,0.8383
122,burnt out,queimado.,esgotado,gemmaX,sem_prompt,gpt,prompt2,0.8376
615,black mark,marca negra.,Mancha negra.,gpt,prompt2,gemini,prompt4,0.8375
615,black mark,marca negra.,Mancha negra.,gpt,prompt2,gemma3,prompt4,0.8375
451,hard as nails,duro como unhas.,dura como unha de caixão,gemmaX,sem_prompt,gpt,prompt4,0.8366
214,get cold feet,ter os pés frios.,Arranjar um pretexto / Desanimar / Ficar com medo / Dar calafrios,gemmaX,sem_prompt,gemma3,prompt2,0.8359
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,"""parece um anjo""",gemmaX,sem_prompt,gpt,prompt2,0.8355
214,get cold feet,ter os pés frios.,Amarelar,gemmaX,sem_prompt,gemini,prompt4,0.8354
406,as good as gold,tão bom quanto o ouro.,valer seu peso em ouro,gemmaX,sem_prompt,gpt,prompt4,0.8353
122,burnt out,queimado.,Esgotado da alma.,gemmaX,sem_prompt,gemma3,prompt4,0.8336
296,breaking the mold,quebrando o molde.,Quebrando o molde.,gemmaX,sem_prompt,gemma3,prompt2,0.8332
303,hard nut to crack,um problema difícil de resolver.,um osso duro de roer,gemmaX,sem_prompt,gpt,prompt4,0.833
149,bottom of the barrel,fundo do barril.,Fundo do poço,gemmaX,sem_prompt,gemini,prompt4,0.8324
439,flying high,Voando alto.,Nas nuvens.,gemini,prompt2,gemini,prompt4,0.832
527,clear as crystal,Claro como cristal.,Cristalino.,gemini,prompt2,gemini,prompt4,0.8318
90,in hot water,em água quente.,Estar em maus lençóis.,gemmaX,sem_prompt,gemini,prompt4,0.8303
281,dead in the water,morto na água.,"Aflito/a, sem saída.",gpt,prompt2,gemini,prompt4,0.8298
440,bring home the bacon,trazer o pão para casa.,Trazer o sustento para casa,gpt,prompt2,gemini,prompt2,0.8293
690,"easy come, easy go","Fácil vem, fácil vai.","Entrou por um ouvido, saiu pelo outro.",gemini,prompt2,gemini,prompt4,0.8289
715,bird's eye view,visão de pássaro.,Vista panorâmica,gpt,prompt2,gemini,prompt2,0.8289
413,falling apart at the seams,caindo aos pedaços nas costuras.,Desmoronando,gemmaX,sem_prompt,gemini,prompt2,0.8285
205,hand in glove,mão no luva.,De mãos dadas,gemmaX,sem_prompt,gemini,prompt2,0.8271
531,a far cry,um grito distante.,"Claro, vamos lá:

**Far Cry:** Um Grito Distante",gemmaX,sem_prompt,gemini,prompt4,0.8258
90,in hot water,em água quente.,Em apuros,gemmaX,sem_prompt,gemma3,prompt2,0.8254
182,clean bill of health,Saúde perfeita.,Atestado de saúde,gemma3,prompt2,gemini,prompt2,0.824
318,keep your eyes peeled,Fique de olhos bem abertos.,fique atento,gemini,prompt2,gpt,prompt4,0.8227
521,dark horse,cavalo escuro.,cavalo de Tróia,gemmaX,sem_prompt,gpt,prompt2,0.822
521,dark horse,cavalo escuro.,cavalo de Tróia,gemmaX,sem_prompt,gpt,prompt4,0.822
182,clean bill of health,Saúde perfeita.,atestado de saúde impecável,gemma3,prompt2,gpt,prompt4,0.8218
417,back against the wall,costas contra a parede.,Encurralado(a),gpt,prompt2,gemini,prompt4,0.8211
305,come apart at the seams,desfazer-se pelas costuras.,Desmoronar,gpt,prompt2,gemini,prompt2,0.821
624,down to earth,Pé no chão.,down to earth,gemini,prompt2,gemmaX,sem_prompt,0.8208
638,against the clock,contra o relógio.,Na corda bamba do tempo.,gemmaX,sem_prompt,gemma3,prompt4,0.8205
406,as good as gold,tão bom quanto o ouro.,Que bom moço,gemmaX,sem_prompt,gemma3,prompt2,0.8169
286,clear as mud,claro como lama.,Entregar a pá de mão.,gpt,prompt2,gemma3,prompt4,0.8167
418,blue collar,colarinho azul.,Trabalhador braçal,gpt,prompt2,gemini,prompt2,0.8157
102,feast your eyes,Delicie seus olhos.,Aproveite o banquete visual!,gemini,prompt2,gemini,prompt4,0.8156
296,breaking the mold,quebrando o molde.,Romper barreiras,gemmaX,sem_prompt,gemini,prompt4,0.8145
418,blue collar,colarinho azul.,trabalhador braçal,gpt,prompt2,gpt,prompt4,0.8145
477,keep your chin up,Mantenha a cabeça erguida.,Anime-se!,gemma3,prompt2,gemini,prompt2,0.8134
477,keep your chin up,Mantenha a cabeça erguida.,Anime-se!,gemma3,prompt2,gemini,prompt4,0.8134
296,breaking the mold,quebrando o molde.,Quebrando barreiras,gemmaX,sem_prompt,gemini,prompt2,0.8133
272,crack the code,quebrar o código.,Desvendar o enigma,gemmaX,sem_prompt,gemini,prompt4,0.8131
635,a piece of cake,um pedaço de bolo.,Coisa fácil,gemmaX,sem_prompt,gemini,prompt2,0.8123
235,finger on the pulse,de dedo no pulso.,Estar por dentro,gemmaX,sem_prompt,gemini,prompt2,0.8101
89,add fuel to the fire,acrescentar lenha na fogueira.,acender fogo,gpt,prompt2,gemmaX,sem_prompt,0.8089
623,go the extra mile,Fazer um esforço extra.,Ir além,gemma3,prompt2,gemini,prompt2,0.8062
327,better half,melhor metade.,Minha cara-metade,gemmaX,sem_prompt,gemini,prompt2,0.8012
327,better half,melhor metade.,Minha cara-metade,gemmaX,sem_prompt,gemini,prompt4,0.8012
465,come out of your shell,Saia da sua concha.,sair do casulo,gemini,prompt2,gpt,prompt4,0.7984
245,as clear as mud,Tão claro quanto barro.,Entendido.,gemma3,prompt2,gemma3,prompt4,0.7976
235,finger on the pulse,de dedo no pulso.,Estar por dentro das últimas tendências.,gemmaX,sem_prompt,gemma3,prompt2,0.7973
122,burnt out,queimado.,Esgotado(a).,gemmaX,sem_prompt,gemma3,prompt2,0.7938
83,a slap on the wrist,uma palmada no pulso.,Uma bronca leve,gpt,prompt2,gemini,prompt2,0.7845
90,in hot water,em água quente.,Em maus lençóis,gemmaX,sem_prompt,gemini,prompt2,0.7841
635,a piece of cake,um pedaço de bolo.,moleza,gemmaX,sem_prompt,gpt,prompt4,0.783
122,burnt out,queimado.,Esgotado,gemmaX,sem_prompt,gemini,prompt2,0.776
