ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
"Hurricane Maria approaches St. Croix as a Category 5 storm, will hit Puerto Rico tomorrow",O Furacão Maria se aproxima da St. Croix como uma tempestade de Categoria 5 e vai atingir a Puerto Rico amanhã.,Hurricane Maria approaches St. Croix as a Category 5 storm and will hit Puerto Rico tomorrow.,qwen/prompt1,1.0
"Hurricane Maria approaches St. Croix as a Category 5 storm, will hit Puerto Rico tomorrow",O Furacão María se aproxima da St. Croix como uma tempestade da Categoria 5 e vai atingir a Puerto Rico amanhã.,The Hurricane María approaches St. Croix as a Category 5 storm and will hit Puerto Rico tomorrow.,qwen/prompt2,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway lança um anzol de 9 bilhões de dólares nas profundezas da Energy Future Holdings.
",Berkshire Hathaway casts a $9 billion hook into the depths of Energy Future Holdings.,gemini/prompt3,0.770662188529968
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway Lança uma Oferta de $9 Bilhões para a Energy Future Holdings.
",Berkshire Hathaway Unveils a $9 Billion Lifeline for Energy Future Holdings.,gemma3/prompt4,0.790912270545959
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway Lança um Tentáculo de US$ 9 Bilhões para a Energy Future Holdings.,Berkshire Hathaway Extends a $9 Billion Tentacle to Energy Future Holdings.,gemma3/prompt3,0.8047490119934081
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway Faz uma Oferta de $9 Bilhões pela Energia Future,"""The Berkshire Hathaway makes a $9 billion offer for the Future Energy.""",mistral/prompt3,0.8104634881019591
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway Faz Uma Oferta de 9 Mil milhões de dólares em Energia Futura Holdings,Berkshire Hathaway makes a $9 billion offer on energy futures holdings on the street market .,meta/,0.820791721343994
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway lança uma oferta de US$ 9 bilhões pelo futuro de Energy Future Holdings.,A Berkshire Hathaway lançou uma aposta de US$ 9 bilhões pelo futuro de Energy Future Holdings.,llama/prompt3,0.829614579677581
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway estende a mão e abocanha a Energy Future Holdings com uma oferta de 9 bilhões de dólares.
",Berkshire Hathaway reached out and swallowed Energy Future Holdings whole with a $9 billion bid.,gemini/prompt4,0.850072026252746
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway Lança uma ""Aposta"" de 9 Bilhões de Dólares em Energy Future Holdings","""Berkshire Hathaway Places a Nine-Billion-Dollar 'Bet' on Energy Future Holdings""",qwen/prompt3,0.8578299283981321
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway dá um lance de 9 bilhões de dólares por能源未来控股公司,Berkshire Hathaway throws a billion-dollar bid for Energy Future Holdings Corporation,qwen/prompt4,0.8784489631652831
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway Lança um Lance de $9 Bilhões pelo Futuro Energético.,Berkshire Hathaway Makes a $9 Billion Bid for the Energy Future.,gpt/prompt3,0.918896794319152
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"""Berkshire Hathaway Apresenta Oferta de $9 Bilhões por Energy Future Holdings""","""Berkshire Hathaway Offers $9 Billion Bid for Energy Future Holdings""",mistral/prompt4,0.9213035702705381
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway lança um leilão de US$ 9 bilhões pela Energy Future Holdings.,"""Berkshire Hathaway launches $9 billion auction for Energy Future Holdings.""",llama/prompt2,0.944507241249084
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway faz oferta de US$ 9 bilhões pela Energy Future Holdings.
","Berkshire Hathaway makes $9 billion bid for Energy Future Holdings.
",gemini/prompt2,0.9604004621505731
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway lança uma oferta de $9 bilhões para a Energy Future Holdings.,Berkshire Hathaway is making a $9 billion pitch for Energy Future Holdings.,llama/prompt4,0.96091741323471
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway faz uma oferta de 9 bilhões de dólares pelo futuro energético.,Berkshire Hathaway is making a $9 billion bid for the energy future.,gpt/prompt4,0.9670554399490351
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway Faz Oferta de $9 Bilhões por Energy Future Holdings,"""Berkshire Hathaway Makes $9 Billion Offer for Energy Future Holdings""",mistral/prompt1,0.96971172094345
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway faz uma licitação de $9 mil milhões para futuras explorações de energia,Berkshire Hathaway makes a $9 billion bid for future energy explorations,marian/,0.9786861538887021
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway Faz uma Oferta de $9 Bilhões pela Energy Future Holdings,Berkshire Hathaway Makes an Offer of $9 Billion for Energy Future Holdings,mistral/prompt2,0.9809379577636711
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway faz uma oferta de 9 mil milhões de dólares pela Energy Future Holdings,Berkshire Hathaway makes $9 billion bid for Energy Future Holdings,gemmaX/,0.9822555184364311
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway faz uma oferta de 9 bilhões de dólares pela Energy Future Holdings.,Berkshire Hathaway is offering $9 billion for Energy Future Holdings.,qwen/prompt2,0.9941850900650021
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway faz uma oferta de 9 bilhões de dólares por Energy Future Holdings,Berkshire Hathaway is making an offer of $9 billion for Energy Future Holdings.,qwen/prompt1,0.999405741691589
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,"Berkshire Hathaway faz oferta de 9 bilhões de dólares pela Energy Future Holdings.
",Berkshire Hathaway makes a $9 billion bid for Energy Future Holdings.,gemini/prompt1,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway faz uma oferta de US$ 9 bilhões pela Energy Future Holdings.,Berkshire Hathaway makes a $9 billion offer for Energy Future Holdings.,gemma3/prompt1,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,Berkshire Hathaway faz uma oferta de US$ 9 bilhões pela Energy Future Holdings.,Berkshire Hathaway makes a $9 billion offer for Energy Future Holdings.,gemma3/prompt2,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway faz uma oferta de 9 bilhões de dólares pela Energy Future Holdings.,Berkshire Hathaway makes a $9 billion offer for Energy Future Holdings.,gpt/prompt1,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway faz uma oferta de 9 bilhões de dólares pela Energy Future Holdings.,Berkshire Hathaway makes a $9 billion bid for Energy Future Holdings.,gpt/prompt2,1.0
Berkshire Hathaway Makes a $9 Billion Bid for Energy Future Holdings,A Berkshire Hathaway fez um lance de US$ 9 bilhões para a Energy Future Holdings.,Berkshire Hathaway made a $9 billion bid for Energy Future Holdings.,llama/prompt1,1.0
Apple’s new ad shows how iPads are going to replace laptops,>>pt<< O novo anúncio da Apple mostra como os iPads vão substituir os laptops,"> g p A lp < p In the new Apple ad, it's shown how the iPads will take the place of laptops.",meta/,0.771694183349609
Apple’s new ad shows how iPads are going to replace laptops,"A nova propaganda da Apple sussurra que iPads vão aposentar os laptops.
",Apple's latest ad campaign whispers of iPads poised to inherit the laptop's crown.,gemini/prompt3,0.877612471580505
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads estão prestes a substituir as laptops.,The new Apple announcement shows how iPads are about to kick the bucket for laptops.,qwen/prompt4,0.878273010253906
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple demonstra como os iPads estão prestes a destronar os laptops.,Apple’s latest ad heralds the moment iPads are poised to unseat laptops from their throne.,gemma3/prompt4,0.890557765960693
Apple’s new ad shows how iPads are going to replace laptops,"O novo anúncio da Apple mostra como os iPads vão sepultar os laptops.
",Apple's new ad paints a picture of iPads putting laptops in their graves.,gemini/prompt4,0.8906509876251221
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple revela como os iPads estão prontos para assumir o lugar dos laptops.,Apple’s latest ad unveils the iPad’s ascendance – poised to claim the laptop’s throne.,gemma3/prompt3,0.9343676567077631
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads estão prestes a ultrapassar os laptops.,"""The new Apple announcement shows how iPads are on the verge of surpassing laptops.""",llama/prompt4,0.9574887752532951
Apple’s new ad shows how iPads are going to replace laptops,A nova propaganda da Apple mostra como os iPads vão substituir os laptops.,"""A new Apple ad campaign reveals how iPads will dethrone laptops.""",llama/prompt3,0.9685180187225341
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads vão desbancar os laptops.,"""The new Apple ad shows how iPads will dethrone laptops.""",gpt/prompt3,0.977662563323974
Apple’s new ad shows how iPads are going to replace laptops,A nova anúncio da Apple demonstra como os iPad estão para substituir os laptops.,The new Apple announcement showcases how iPads are poised to replace laptops.,qwen/prompt3,0.9778608083724971
Apple’s new ad shows how iPads are going to replace laptops,"Apple’s new ad shows how iPads are going to replace laptops

Apple's nova propaganda mostra como os iPads estão prestes a substituir os laptops",'Apple’s new ad demonstrates how iPads are about to replace laptops',mistral/prompt4,0.9829688072204591
Apple’s new ad shows how iPads are going to replace laptops,O novo comercial da Apple mostra como os iPads vão tomar o lugar dos laptops.,The new Apple commercial demonstrates how iPads will take the throne from laptops.,gpt/prompt4,0.9881229400634761
Apple’s new ad shows how iPads are going to replace laptops,Novo anúncio da Apple mostra como os iPads vão substituir os portáteis,New Apple ad shows how iPads will replace laptops,gemmaX/,0.9912000298500061
Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads irão substituir os laptops.,The new Apple announcement shows how iPads will replace laptops.,llama/prompt1,0.9912000298500061
Apple’s new ad shows how iPads are going to replace laptops,"""O novo anúncio da Apple mostra como os iPads vão substituir os laptops.""","""The new Apple announcement shows how iPads will replace laptops.""",llama/prompt2,0.9912000298500061
Apple’s new ad shows how iPads are going to replace laptops,A nova anúncio da Apple mostra como os tablets iPad vão substituir os laptops.,The new Apple announcement shows how iPad tablets will replace laptops.,qwen/prompt1,0.9912000298500061
Apple’s new ad shows how iPads are going to replace laptops,A nova anúncio da Apple mostra como os iPads vão substituir os laptops.,The new Apple announcement shows how iPads will replace laptops.,qwen/prompt2,0.9912000298500061
Apple’s new ad shows how iPads are going to replace laptops,"""O novo anúncio da Apple mostra como iPads podem substituir laptops""","""The latest Apple ad demonstrates how iPads can replace laptops.""",mistral/prompt3,0.997593998908996
