ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
She is watching a movie at the theater.,Ela está a ver um filme no teatro.,She's watching a movie at the theater.,marian/,1.0
She is watching a movie at the theater.,Ela está vendo um filme no cinema.,She's watching a movie in the theater.,meta/,1.0
She is watching a movie at the theater.,Ela está assistindo a um filme no teatro.,She is watching a movie in the theater.,mistral/prompt1,1.0
She is watching a movie at the theater.,Ela está assistindo a um filme no cinema.,She is watching a movie in the cinema.,mistral/prompt2,1.0
She is watching a movie at the theater.,Ela está assistindo a um filme no cinema.,She is watching a movie in the theater.,mistral/prompt4,1.0
She is watching a movie at the theater.,Ela está assistindo a um filme no cinema.,She is watching a movie at the cinema.,qwen/prompt1,1.0
She is watching a movie at the theater.,Ela está assistindo a um filme no cinema.,She is watching a movie at the cinema.,qwen/prompt2,1.0
at a snail's pace,Ir a passos de caracol,take baby steps,mistral/prompt4,0.8537189960479731
at a snail's pace,"A pé, a ritmo de caracol.","Walk, the tempo of a snail.",meta/,0.867863059043884
at a snail's pace,traduzindo ao ritmo de uma tartaruga,translating at the pace of a turtle,qwen/prompt3,0.9324072599411011
at a snail's pace,A um passo de caracol.,One step at a time.,mistral/prompt1,0.9328675270080561
at a snail's pace,bater em ritmo de lagarta,Crawl with a snail's pace.,llama/prompt4,0.944529294967651
at a snail's pace,caminhar a passo de escargoto,crawl at a snail's pace,qwen/prompt4,0.9469779729843141
at a snail's pace,a velocidade de um caracol,The speed of a snail,qwen/prompt1,0.952239394187927
at a snail's pace,"A passo de lesma.
",At a snail's pace.,gemini/prompt3,0.981097698211669
at a snail's pace,Com a lentidão de uma lesma.,At a snail's pace.,gemma3/prompt4,0.9811789989471431
at a snail's pace,A passo de caracol,"""At a snail's pace""",mistral/prompt2,0.981932640075683
at a snail's pace,"A passos de lesma.
",At a snail's pace.,gemini/prompt4,0.9822111129760741
at a snail's pace,Numa andaina de lesma.,At a snail's pace.,gemma3/prompt3,0.983905315399169
at a snail's pace,a passo de tartaruga,at a turtle's pace,gpt/prompt1,0.9868088364601131
at a snail's pace,a passo de tartaruga,at a turtle's pace,gpt/prompt2,0.9868088364601131
at a snail's pace,"A passo de lesma
","At a snail's pace
",gemini/prompt1,0.986921072006225
at a snail's pace,a passo de lesma,at a snail's pace,gpt/prompt4,0.98890221118927
at a snail's pace,a um ritmo de caracol,at a snail's rhythm,marian/,0.989037632942199
at a snail's pace,Pelo ritmo de uma lagartixa.,At the pace of a lizard.,llama/prompt2,0.990427613258361
at a snail's pace,Ao passo de uma lesma.,At the pace of a snail.,mistral/prompt3,0.9940747022628781
at a snail's pace,"Num ritmo de lesma.
",At a snail's pace.,gemma3/prompt1,0.9944164752960201
at a snail's pace,"A passos de cágado
","At a snail's pace
",gemini/prompt2,0.9954453706741331
at a snail's pace,De forma a uma tartaruga.,À velocidade de uma tartaruga.,llama/prompt3,0.9956799745559691
at a snail's pace,Num ritmo de lesma.,At a snail's pace.,gemma3/prompt2,0.995881676673889
at a snail's pace,a passo de tartaruga,at a snail's pace,gpt/prompt3,0.9984503984451291
at a snail's pace,Ao ritmo de uma escargote.,At the pace of a snail.,llama/prompt1,0.9988231658935541
at a snail's pace,a um ritmo de lesma,at a snail's pace,gemmaX/,0.9992117881774901
at a snail's pace,Ao ritmo de um caracol,At a snail's pace,qwen/prompt2,0.9994424581527711
They are going to the cinema tonight.,Irem os ao cinema hoje à noite.,Vão a pique os seus planos para hoje à noite.,llama/prompt4,0.401452958583831
They are going to the cinema tonight.,A noite os levará para a tela.,Night will swallow them into the screen.,gemma3/prompt3,0.6698000431060791
They are going to the cinema tonight.,Eles estão indo lançar uma estrela hoje à noite.,"""Eles vão dar um grande show hoje à noite.""",llama/prompt3,0.709482789039611
They are going to the cinema tonight.,Eles vão se perder nas sombras da tela esta noite.,They'll fade into the screen's dark embrace tonight.,gemma3/prompt4,0.7271815538406371
They are going to the cinema tonight.,"Eles vão às estrelas esta noite.
",They're going to the stars tonight.,gemini/prompt4,0.808808803558349
They are going to the cinema tonight.,Eles estão batendo as luzes no cinema hoje à noite.,They are throwing the switch at the cinema tonight.,qwen/prompt4,0.819759964942932
They are going to the cinema tonight.,Eles estão indo ao cinema hoje à noite.,They are taking in the movies tonight.,mistral/prompt4,0.8617175817489621
They are going to the cinema tonight.,Eles estão indo ao cinema da vida esta noite.,They are heading to the cinema of life tonight.,qwen/prompt3,0.863432765007019
They are going to the cinema tonight.,Eles vão ao teatro das sombras esta noite.,They are going to the theater of shadows tonight.,gpt/prompt3,0.9120962619781491
They are going to the cinema tonight.,Eles vão ao cinema esta noite.,They're hitting the silver screen tonight.,gpt/prompt4,0.925089359283447
They are going to the cinema tonight.,eles estão indo para o cinema hoje à noite,They're heading to the silver screen tonight.,mistral/prompt3,0.9508037567138671
They are going to the cinema tonight.,"Eles vão passear pelas telas esta noite.
",They'll be gracing the screens tonight.,gemini/prompt3,0.966987013816833
They are going to the cinema tonight.,"Eles vão ao cinema hoje à noite.
","They are going to the cinema tonight.
",gemini/prompt1,1.0
They are going to the cinema tonight.,"Eles vão ao cinema hoje à noite.
","They are going to the movies tonight.
",gemini/prompt2,1.0
They are going to the cinema tonight.,Eles vão ao cinema hoje à noite.,They are going to the movies tonight.,gemma3/prompt1,1.0
They are going to the cinema tonight.,Eles vão ao cinema hoje à noite.,They are going to the movies tonight.,gemma3/prompt2,1.0
They are going to the cinema tonight.,Eles vão ao cinema hoje à noite.,They're going to the movies tonight.,gemmaX/,1.0
They are going to the cinema tonight.,Eles vão ao cinema esta noite.,They are going to the cinema tonight.,gpt/prompt1,1.0
They are going to the cinema tonight.,Eles vão ao cinema esta noite.,They are going to the cinema tonight.,gpt/prompt2,1.0
They are going to the cinema tonight.,Eles vão ao cinema hoje à noite.,They are going to the movies tonight.,llama/prompt1,1.0
They are going to the cinema tonight.,Vão ao cinema hoje à noite.,They are going to the cinema tonight.,llama/prompt2,1.0
They are going to the cinema tonight.,Eles vão ao cinema esta noite.,They're going to the movies tonight.,marian/,1.0
They are going to the cinema tonight.,Elas vão ao cinema hoje à noite.,They are going to the movies tonight.,meta/,1.0
They are going to the cinema tonight.,Elas estão indo ao cinema hoje à noite.,They are going to the cinema tonight.,mistral/prompt1,1.0
They are going to the cinema tonight.,Eles estão indo ao cinema esta noite.,They are going to the movies tonight.,mistral/prompt2,1.0
They are going to the cinema tonight.,Eles estão indo ao cinema esta noite.,They are going to the cinema tonight.,qwen/prompt1,1.0
They are going to the cinema tonight.,Eles vão ao cinema hoje à noite.,They are going to the movies tonight.,qwen/prompt2,1.0
She took a nap after lunch.,Tomou um cochilo após o almoço.,Caí em um abismo de sono após o almoço.,llama/prompt3,0.7400526404380791
She took a nap after lunch.,"Ela deu um mergulho na tarde.
",She took a dive into the afternoon.,gemini/prompt3,0.765974044799804
She took a nap after lunch.,"Ela deu um tempo para o sono depois do almoço.
",She took a nap's embrace after lunch.,gemini/prompt4,0.785147666931152
She took a nap after lunch.,Ela navegou em um sonho após o almoço.,She sailed on a dream after lunch.,gpt/prompt3,0.8161431550979611
She took a nap after lunch.,Dormiu a soneca depois do almoço.,Napped after lunch.,mistral/prompt3,0.818908333778381
She took a nap after lunch.,Dormiu a sesta depois do almoço.,Slept the siesta after lunch.,mistral/prompt4,0.822586417198181
She took a nap after lunch.,Ela pôs os pés para cima após o almoço.,She crossed her legs after lunch.,qwen/prompt3,0.8294573426246641
She took a nap after lunch.,"Ela entregou-se a um breve sono após o almoço.
",She surrendered to a brief afternoon reverie.,gemma3/prompt3,0.8570817708969111
She took a nap after lunch.,Tomou uma soneca após o almoço.,"""Caíu num sono pesado depois do almoço.""",llama/prompt4,0.8942461013793941
She took a nap after lunch.,"Ela cochilou um bocado depois do almoço.
",She dozed off a bit after lunch.,gemma3/prompt4,0.9459808468818661
She took a nap after lunch.,Elas tirou uma soneca após o almoço.,She took a power nap after lunch.,qwen/prompt4,0.9569436907768251
She took a nap after lunch.,Ela dormiu um pouco após o almoço.,She slept a bit after lunch.,llama/prompt1,0.9754480123519891
She took a nap after lunch.,Ela dormiu um pouco após o almoço.,She slept a bit after lunch.,llama/prompt2,0.9754481315612791
She took a nap after lunch.,Ela cochilou depois do almoço.,She napped after lunch.,gpt/prompt2,0.9889063835144041
She took a nap after lunch.,Ela tirou um cochilo após o almoço.,She took a nap after lunch.,gpt/prompt4,0.9978282451629631
She took a nap after lunch.,"Ela tirou uma soneca depois do almoço.
","She took a nap after lunch.
",gemini/prompt1,1.0
She took a nap after lunch.,"Ela tirou uma soneca depois do almoço.
","She took a nap after lunch.
",gemini/prompt2,1.0
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,gemma3/prompt1,1.0
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,gemma3/prompt2,1.0
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,gemmaX/,1.0
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,gpt/prompt1,1.0
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,marian/,1.0
She took a nap after lunch.,Ela tirou um cochilo depois do almoço.,She took a nap after lunch.,meta/,1.0
She took a nap after lunch.,Ela fez uma soneca depois do almoço.,She took a nap after lunch.,mistral/prompt1,1.0
She took a nap after lunch.,Ela fez uma soneca depois do almoço.,She took a nap after lunch.,mistral/prompt2,1.0
She took a nap after lunch.,Elle tomou um cochilo após almoçar.,She took a nap after lunch.,qwen/prompt1,1.0
She took a nap after lunch.,Ela tirou uma soneca após o almoço.,She took a nap after lunch.,qwen/prompt2,1.0
She is baking cookies in the kitchen.,Ela está aprimorando memórias no coração do lar.,She's weaving tapestries of remembrance within the hearth's embrace.,gemma3/prompt4,0.35754564404487604
She is baking cookies in the kitchen.,"Ela está cozinhando uma relação amigável na cozinha.

(Essa tradução mantém a ideia original de que a pessoa está trabalhando ativamente em uma relação, como se fosse um processo de cozimento, produzindo algo bom e apetitoso)","Ela está cozinhando uma relação amigável na cozinha.

(Essa tradução pode ser mantida, pois é um caso raro de uma expressão idiomática literalmente traduzível para o inglês.)

Note que ""cozinhar"" é um verbo bastante comum nos dois idiomas e a metáfora de uma relação como um prato de cozinha é compreendível em ambas as culturas.",llama/prompt3,0.381452739238739
