indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
1545,"Six Muslim “refugees” arrested, plotted major Christmas market attack in Germany","Seis ""refugiados"" muçulmanos detidos, planejavam um grande ataque a um mercado de Natal na Alemanha.","Seis ""refugiados"" muçulmanos presos, planejaram ataque em grande escala no mercado de Natal na Alemanha.",gemmaX,sem_prompt,gemma3,prompt2,0.9607
1600,Video from 2012: What did Jimmy Kimmel know about Harvey Weinstein and when did he know it?,Vídeo de 2012: O que Jimmy Kimmel sabia sobre Harvey Weinstein e quando é que o soube?,Vídeo de 2012: O que Jimmy Kimmel sabia sobre Harvey Weinstein e quando soube?,gemmaX,sem_prompt,gemini,prompt2,0.9607
1607,Photogallery - Nintendo Switch has surpassed 4.7 million units sold worldwide,"Galeria de fotos - O Nintendo Switch ultrapassou 4,7 milhões de unidades vendidas em todo o mundo.","Fotogaleria - Nintendo Switch ultrapassou 4,7 milhões de unidades vendidas em todo o mundo.",gemma3,prompt2,gemini,prompt2,0.9607
2210,The Founding Fathers designed impeachment for someone exactly like Donald Trump,Os Pais Fundadores projetaram o processo de impeachment para alguém exatamente como Donald Trump.,Os Pais Fundadores conceberam o impeachment para alguém exatamente como Donald Trump.,gemma3,prompt2,gpt,prompt4,0.9607
2248,HBO posts Jorah's love letter to Daenerys in full,HBO publica a carta de amor de Jorah a Daenerys na íntegra.,HBO publica a carta de amor de Jorah a Daenerys por completo.,gemmaX,sem_prompt,gemma3,prompt2,0.9607
307,Wind power gusts past coal to become second largest electricity source in Texas,A energia eólica supera o carvão e se torna a segunda maior fonte de eletricidade no Texas.,A energia eólica ultrapassa o carvão e se torna a segunda maior fonte de eletricidade no Texas.,gpt,prompt2,gemma3,prompt2,0.9606
1351,Pope Francis Criticizes Fake News Yet The MSM Is More Guilty Than Anyone,"O Papa Francisco critica notícias falsas, mas a grande mídia é a mais culpada de todas.","O Papa Francisco critica as fake news, mas a grande mídia é mais culpada do que qualquer um.",gemma3,prompt2,gpt,prompt2,0.9606
2284,Opioid addicts must experience the consequences of their actions,Os viciados em opiáceos devem experimentar as consequências das suas ações.,Viciados em opioides devem sofrer as consequências de seus atos.,gemmaX,sem_prompt,gemini,prompt2,0.9606
2428,Photogallery - Can Dominic Thiem be considered a title contender at the 2017 US Open?,Fotogaleria - Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,Galeria de Fotos - Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,gemmaX,sem_prompt,gpt,prompt4,0.9606
2486,"Why the U.S. Needs a Federal Jobs Program, Not Payouts","Por que os EUA precisam de um programa federal de empregos, não de pagamentos diretos.","Por que os EUA precisam de um programa federal de empregos, e não de pagamentos.",gemini,prompt2,gpt,prompt4,0.9606
2486,"Why the U.S. Needs a Federal Jobs Program, Not Payouts","Por que os EUA precisam de um programa federal de empregos, não de pagamentos diretos.","Por que os EUA precisam de um programa federal de empregos, e não de pagamentos.",gemini,prompt2,gemma3,prompt2,0.9606
1033,Poll: George W. Bush’s favorability rating has nearly doubled since he left office,Pesquisa: O índice de aprovação de George W. Bush quase dobrou desde que deixou o cargo.,A popularidade de George W. Bush quase dobrou desde que ele deixou a Casa Branca.,gemma3,prompt2,gemma3,prompt4,0.9605
1449,Sony Takes Home Top Honors at the Red Dot Awards,Sony leva para casa as principais honras dos Red Dot Awards.,A Sony leva para casa as maiores honras no Red Dot Awards.,gemmaX,sem_prompt,gemma3,prompt4,0.9605
1578,Surgeons Remove 263 Coins And 100 Nails From One Man’s Stomach,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem.,Cirurgiões extraem 263 moedas e 100 pregos da alma de um homem.,gemmaX,sem_prompt,gemma3,prompt4,0.9605
1631,Nigerian Christian: “Why do they think Islam is a religion of peace? These people have been killing us for decades.”,"Cristão nigeriano: ""Por que eles acham que o islamismo é uma religião de paz? Essas pessoas vêm nos matando há décadas.""","""Por que eles pensam que o islamismo é uma religião de paz? Essas pessoas têm nos dizimado há décadas.""",gemini,prompt2,gpt,prompt4,0.9605
2221,Kentuckians bring first suit against Trump's Medicaid work requirements,Kentuckianos entram com a primeira ação judicial contra os requisitos de trabalho do Medicaid de Trump.,Moradores de Kentucky movem o primeiro processo contra as exigências de trabalho para o Medicaid de Trump.,gemma3,prompt2,gemma3,prompt4,0.9605
2278,Senate Intelligence Committee Is Reportedly Investigating Jill Stein Over Russia Ties,O Comitê de Inteligência do Senado está supostamente investigando Jill Stein por ligações com a Rússia.,Comissão de Inteligência do Senado estaria investigando Jill Stein por ligações com a Rússia.,gemma3,prompt2,gemini,prompt2,0.9605
1542,Indiana: Muslims enraged by billboard telling truth about Muhammad,Indiana: Muçulmanos revoltados com painel publicitário que conta a verdade sobre Maomé.,Indiana: Muçulmanos enfurecidos por outdoor que diz a verdade sobre Maomé.,gemmaX,sem_prompt,gemini,prompt2,0.9604
2189,Brandon Reilly deserves a shot as a Buffalo Bills starter,Brandon Reilly merece uma chance como titular do Buffalo Bills.,Brandon Reilly merece uma chance de mostrar seu valor como titular do Buffalo Bills.,gpt,prompt2,gemma3,prompt4,0.9604
2520,"Long Before the New York Attack, FBI Agents Were Targeting Uzbek Immigrants","Muito antes do ataque de Nova York, agentes do FBI estavam mirando imigrantes uzbeques.","Muito antes do ataque em Nova York, o FBI já mirava nos imigrantes uzbeques.",gpt,prompt2,gemini,prompt4,0.9604
631,"Vancouver Man Who Promised Riches to Investors Committed Fraud, Panel Says","Homem de Vancouver que prometeu riquezas a investidores cometeu fraude, diz painel.","O Vancouverense que prometeu fortunas a investidores cometeu fraude, diz painel.",gemini,prompt2,gemini,prompt4,0.9603
668,The USS JohnMcCain has rammed another vessel off Malaysia,O USS John McCain colidiu com outro navio na costa da Malásia.,O USS John McCain colidiu com outro navio perto da Malásia.,gemini,prompt2,gemma3,prompt4,0.9603
1051,President Trump asks Congress for $7.9 billion down payment for Harvey relief,"O Presidente Trump solicita ao Congresso US$ 7,9 bilhões como adiantamento para o auxílio às vítimas do Harvey.","Presidente Trump pede ao Congresso um adiantamento de 7,9 mil milhões de dólares para o auxílio a Harvey",gemma3,prompt2,gemmaX,sem_prompt,0.9603
1068,Did they think we wouldn't notice? Senate Republicans exempt themselves from parts of Trumpcare,Eles achavam que não notaríamos? Republicanos do Senado isentam a si próprios de partes do Trumpcare.,Eles acharam que não notaríamos? Republicanos do Senado se isentam de partes do Trumpcare.,gemma3,prompt2,gemini,prompt2,0.9603
2196,"Trump-Endorsed GOP Senate Candidate In Alabama Accepted $$1,000 Donation From Nazi Group",Candidato ao Senado do Partido Republicano apoiado por Trump no Alabama aceitou uma doação de 1000 dólares de um grupo nazi.,Candidato ao Senado do GOP apoiado por Trump no Alabama aceitou doação de $1.000 de grupo nazista.,gemmaX,sem_prompt,gpt,prompt2,0.9603
2196,"Trump-Endorsed GOP Senate Candidate In Alabama Accepted $$1,000 Donation From Nazi Group",Candidato ao Senado do Partido Republicano apoiado por Trump no Alabama aceitou uma doação de 1000 dólares de um grupo nazi.,Candidato ao Senado do GOP apoiado por Trump no Alabama aceitou doação de $1.000 de grupo nazista.,gemmaX,sem_prompt,gpt,prompt4,0.9603
2429,American service members rate white nationalism as a larger security threat than Syria or Iraq,Militares norte-americanos consideram o nacionalismo branco como uma ameaça maior à segurança do que a Síria ou o Iraque.,Membros das forças armadas americanas consideram o nacionalismo branco uma ameaça à segurança maior do que a Síria ou o Iraque.,gemmaX,sem_prompt,gpt,prompt2,0.9603
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso em favor de Trump.,A Fox News supostamente publicou uma matéria fictícia em defesa de Trump.,gemini,prompt2,gpt,prompt4,0.9602
400,"Arrow' Season 6 features time jump, features a new Oliver","A 6ª temporada de ""Arrow"" apresenta um salto temporal e um novo Oliver.","A sexta temporada de Arrow apresenta um salto temporal, apresenta um novo Oliver.",gemini,prompt2,gpt,prompt4,0.9602
630,US Supreme Court rejects stay of execution for Ohio convict,Suprema Corte dos EUA rejeita pedido de suspensão de execução de condenado em Ohio.,A Suprema Corte dos EUA nega adiamento da execução de condenado em Ohio.,gemma3,prompt2,gemma3,prompt4,0.9602
925,75 Percent of Reishi Supplements Don’t Actually Contain Reishi Mushroom,"""75% dos suplementos de Reishi na verdade não contêm cogumelo Reishi.""","75% dos suplementos de Reishi não contêm, na verdade, o cogumelo Reishi.",gpt,prompt2,gpt,prompt4,0.9602
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,Grigor Dimitrov conquista o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,gemma3,prompt2,gpt,prompt4,0.9602
1123,Congress Paid $265K in Sexual Harassment Claims Over Last Decade,Congresso pagou 265 mil dólares em queixas por assédio sexual na última década.,O Congresso pagou $265 mil em indenizações por assédio sexual na última década.,gemmaX,sem_prompt,gemini,prompt2,0.9602
1133,"Trump has tried to stop the Russia investigation again, and again, and again","Trump tentou parar a investigação da Rússia de novo, e de novo, e de novo.","Trump tentou interromper a investigação sobre a Rússia de novo, e de novo, e de novo.",gpt,prompt2,gemini,prompt2,0.9602
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está desenvolvendo táxis voadores para a Uber.","Não, a NASA não está botando asas no Uber.",gemini,prompt2,gemini,prompt4,0.9602
1605,Matt Ryan leads Falcons to 23-17 win over Chicago Bears,Matt Ryan leva os Falcons a uma vitória de 23-17 sobre os Chicago Bears.,Matt Ryan conduz os Falcons a uma vitória de 23-17 sobre os Chicago Bears.,gemmaX,sem_prompt,gemini,prompt4,0.9602
2253,Facebook says Russian-based operation spent $$150K on ads leading up to 2016 election: report,O Facebook diz que operação com sede na Rússia gastou US$ 150 mil em anúncios antes da eleição de 2016: relatório.,Facebook diz que operação russa gastou US$ 150 mil em anúncios antes da eleição de 2016: relatório.,gemma3,prompt2,gemini,prompt2,0.9602
454,Hungary's 'wall' has cut illegal migrant inflow by over 99%,"A ""muralha"" da Hungria reduziu o fluxo de imigrantes ilegais em mais de 99%.","A ""muralha"" da Hungria cortou a entrada de migrantes ilegais em mais de 99%.",gemmaX,sem_prompt,gpt,prompt2,0.9601
687,Dragon Ball Super' new spoiler explains the Caulifla-Kale relationship,Novo spoiler de Dragon Ball Super explica a relação Caulifla-Kale.,Novo spoiler de Dragon Ball Super explica o relacionamento Caulifla-Kale.,gemini,prompt2,gemma3,prompt2,0.9601
1627,McCain tells Clinton to ‘shut up’ like he did,"McCain diz a Clinton para ""calar a boca"", tal como ele fez.","McCain diz a Clinton para 'calar a boca', como fez.",gemmaX,sem_prompt,gpt,prompt4,0.9601
2465,Photogallery - The US has the greatest number of billionaires in the world,Galeria de fotos - Os EUA têm o maior número de bilionários do mundo.,Fotogaleria - EUA tem o maior número de bilionários do mundo,gemma3,prompt2,gemmaX,sem_prompt,0.9601
2470,"From Sweden to Russia: European bison travel over 2,000 km as part of reintroduction efforts",Da Suécia à Rússia: bisões europeus viajam mais de 2000 km como parte dos esforços de reintrodução.,"Da Suécia à Rússia: bisões europeus cruzam mais de 2.000 km, numa jornada de esperança para a repovoação.",gemmaX,sem_prompt,gemini,prompt4,0.9601
2560,Sony is reducing the prices of its PlayStation VR bundles,A Sony está reduzindo os preços de seus pacotes PlayStation VR.,A Sony está reduzindo os preços dos pacotes PlayStation VR.,gemini,prompt2,gemma3,prompt2,0.96
1074,Google Play Apps May Have Infected Phones With Malware,Apps do Google Play podem ter infectado telemóveis com malware.,Os aplicativos do Google Play podem ter contaminado telefones com malware.,gemmaX,sem_prompt,gpt,prompt4,0.9599
1675,UK student receives 6-year sentence for planned school shooting spree,Estudante do Reino Unido recebe sentença de 6 anos por planejar tiroteio em escola.,Estudante do Reino Unido recebe sentença de 6 anos por planejar um ataque armado em escola.,gemma3,prompt2,gpt,prompt2,0.9599
2308,Photogallery - ‘Rick and Morty’ Season 3 has shorter episodes; plot focuses on Beth,"Fotogaleria - 3.ª temporada de ""Rick and Morty"" tem episódios mais curtos; o enredo centra-se em Beth.",Fotogaleria - 3ª temporada de 'Rick and Morty' tem episódios mais curtos; trama se volta para Beth.,gemmaX,sem_prompt,gemini,prompt4,0.9599
2555,New York doctor reveals horrifying tale of what abortions looked like during the 1950’s before Roe v. Wade,"Médico de Nova Iorque revela a história horrível de como eram os abortos na década de 1950, antes do caso Roe v. Wade.","Médico nova-iorquino desvela relato aterrador de como eram os abortos nos anos 50, antes de Roe v. Wade.",gemmaX,sem_prompt,gemma3,prompt4,0.9599
1605,Matt Ryan leads Falcons to 23-17 win over Chicago Bears,Matt Ryan leva os Falcons a uma vitória de 23-17 sobre os Chicago Bears.,Matt Ryan conduz os Falcons à vitória por 23 a 17 sobre o Chicago Bears.,gemmaX,sem_prompt,gemini,prompt2,0.9598
